"url","headline","summary","date","tag"
"https://www.bbc.com/news/videos/cn04zry1xljo","Watch: Stranded Nasa astronauts on what they will miss when they return to Earth","The crew on the International Space Station describe what they'll miss when they return to Earth.","4 Mar 2025","US & Canada"
"https://www.bbc.com/news/articles/c3rnp2vd717o","Overseas students fall a 'worrying trend' - firms","Sheffield Hallam sees a 36% drop in international student numbers over three years.","4 Mar 2025","South Yorkshire"
"https://www.bbc.com/news/articles/cq8yy09we1eo","Switzerland targets rich tourists but at what cost?","Switzerland's already upmarket tourism sector is trying to attract more high rollers.","3 Mar 2025","Business"
"https://www.bbc.com/sport/formula1/articles/c3e4j18zjwno","Russell has 'no intention' of speaking to Verstappen","George Russell says he has ""no intention"" of speaking to Max Verstappen to clear the air following their row at the end of last season.","18 Feb 2025","Formula 1"
"https://www.bbc.com/news/articles/cy4llggnvvdo","Succession-like feud engulfs one of Singapore's richest families","Kwek Leng Beng, the chairman of property giant CDL, has accused his son of plotting a boardroom coup.","27 Feb 2025","Business"
"https://www.bbc.com/news/articles/c17qqgwdk78o","Nvidia says AI chip sales strong despite DeepSeek fears","Boss Jensen Huang responds to concerns about an AI bubble sparked by Chinese firm DeepSeek.","27 Feb 2025",NA
"https://www.bbc.com/sport/rugby-union/articles/c5y7ymx4g5po","Smith focused on Glasgow but targets future international role","Glasgow coach Franco Smith says he would like to return to international rugby after being linked with the Wales national job.","16 Feb 2025","Wales"
"https://www.bbc.com/sport/cricket/articles/c2044nq10xxo","Priest named as first Glamorgan women head coach","Glamorgan announce former New Zealand international Rachel Priest will be their first women's head coach.","27 Feb 2025","Glamorgan"
"https://www.bbc.com/news/articles/cvgwwd09vwzo","Instagram may launch separate Reels app to take on TikTok - report","It comes as Chinese-owned short-video app TikTok's future remains uncertain in the US.","27 Feb 2025",NA
"https://www.bbc.com/news/articles/c5y43rx93zdo","Call to boycott self-checkouts to protect jobs","Shoppers say they want to keep human interaction and avoid shopping being a ""soulless"" experience.","20 Feb 2025","Somerset"
"https://www.bbc.com/news/articles/cly7yxm3py5o","Can AI help modernise Ireland's healthcare system?","Ireland is investing billions of euros to revamp its healthcare service - will AI help?","28 Feb 2025","Europe"
"https://www.bbc.com/sport/football/articles/c4gx1kp30l7o","Barnsley sign US international Lewis","Barnsley sign winger Jonathan Lewis until the end of the season.","13 Feb 2025","Barnsley"
"https://www.bbc.com/news/articles/c4g7xn9y64po","Major Asia bank to cut 4,000 roles as AI replaces humans","It makes DBS one of the first major banks to offer details on how AI will affect its operations.","25 Feb 2025","Business"
"https://www.bbc.com/news/articles/cgq91pj41vxo","New rules on food smuggling between NI and GB in place","New rules will prevent the smuggling of international food products into Great Britain from Northern Ireland.","25 Feb 2025","Northern Ireland Politics"
"https://www.bbc.com/news/articles/c1jpg0069wgo","Theranos founder Elizabeth Holmes loses fraud appeal","Holmes was sentenced to more than 11 years in prison for defrauding investors in her blood-testing company.","25 Feb 2025","US & Canada"
"https://www.bbc.com/sport/rugby-union/articles/c2ergy77874o","Forward Fisilau signs new contract with Exeter","Exeter boss Rob Baxter says Greg Fisilau could be a future England international after the forward signed a new deal at the club.","26 Feb 2025","Exeter"
"https://www.bbc.com/news/articles/cy83ygx70gyo","Town's first female mayor celebrated 100 years on","Leading women celebrate the life of King's Lynn's first female mayor Florence Ada Coxon, 100 years on.","25 Feb 2025","Norfolk"
"https://www.bbc.comNA","Watch again: North West 200 Launch","Watch the launch of the 2025 North West 200 international road race live from the BBC's Blackstaff Studios in Belfast.",NA,NA
"https://www.bbc.com/news/articles/cde98k6e2dno","Can Canadians get the world drinking tree sap?","The largest producer of maple syrup now wants you to drink the sap, which it calls maple water.","24 Feb 2025","Business"
"https://www.bbc.com/news/articles/cj30xr1vy2lo","Countries compete to keep skilled young workers","EU nations hope that tax benefits might encourage young, skilled workers to stay, but will they work?","25 Feb 2025","Europe"
"https://www.bbc.com/news/articles/c0rznj7d2gko","'Jersey can be proud of work in Ukraine'","Leila Osman has been working in Kyiv since 2024 thanks to a Jersey Overseas Aid supported scheme.","24 Feb 2025","Jersey"
"https://www.bbc.com/news/articles/cp3ywlqx319o","Starmer and Badenoch clash over defence spending","The prime minister announced the UK will reallocate aid funds to boost military spending to 2.5% of GDP by 2027.","26 Feb 2025","Politics"
"https://www.bbc.com/news/articles/cd9qwexqkvjo","Norwich nightclub up for international award","The venue is on the shortlist for the BBC Radio 1 Dance Awards.","11 Feb 2025","Norfolk"
"https://www.bbc.com/news/articles/cgkm71xme3xo","I'm not happy with Boeing, Trump says over Air Force One","US president says he is looking for alternatives because Boeing is taking too long to build new planes","20 Feb 2025","Business"
"https://www.bbc.com/news/articles/cj91xgylkwlo","Georgia's richest man said to be moving funds to avoid US sanctions","The pro-Russian businessman is reported to be moving overseas assets back to the Caucasus country.","20 Feb 2025","Europe"
"https://www.bbc.com/news/articles/c8edn0n58gwo","UK and US refuse to sign international AI declaration","It follows a warning from US Vice-President JD Vance that excessive regulation could ""kill a transformative industry.""","11 Feb 2025","Technology"
"https://www.bbc.com/news/articles/crknmjer7peo","Fast-food giant KFC leaves Kentucky home for Texas","Move away from its ancestral home is part of a wider shakeup at its parent company Yum Brands.","19 Feb 2025","Business"
"https://www.bbc.com/news/articles/cd0jpp2e17ro","Bid to attract international visitors to region","A group from Japan has been touring the region in hope of attracting more visitors in the future.","10 Feb 2025","England"
"https://www.bbc.com/sport/cricket/articles/cwye4y7dn6wo","'Direct hit' - India's Axar runs out Imam-ul-Haq","Pakistian's Imam-ul-Haq is run out by India's Axar Patel with a ""direct hit"" to the stumps in the ICC Champions Trophy match at the Dubai International stadium.","23 Feb 2025","Cricket"
"https://www.bbc.com/news/articles/c5yvyl710jpo","What does Jack Ma's return to the spotlight mean?","Analysts say the Alibaba founder's re-emergence could signal a policy change in Beijing.","21 Feb 2025","Business"
"https://www.bbc.com/news/articles/cpq9zxxn72qo","Will quantum computers disrupt critical infrastructure?","Quantum computers will be able to crack existing encryption and threaten critical infrastructure.","21 Feb 2025",NA
"https://www.bbc.com/news/articles/czrng7y5n4yo","New Metro train makes first run on city line","The Sunderland journey comes after Nexus secured permission to run on Network Rail-owned tracks.","18 Feb 2025","England"
"https://www.bbc.com/news/articles/c2dl93l7w2go","Hair: 'It’s just thrown away but it's gold'","India is the world's biggest exporter of human hair but it wants more of the lucrative wig market.","17 Feb 2025",NA
"https://www.bbc.com/news/articles/cew5z0kped9o","Hospital ICU achieves international recognition","An intensive care unit in Tunbridge Wells becomes the first in England to be accredited by the body.","7 Feb 2025","Kent"
"https://www.bbc.com/news/articles/clyzym0vn8go","S Korea removes Deepseek from app stores over privacy concerns","App stores in South Korea have removed DeepSeek over concerns about how  it manages users' data.","17 Feb 2025","Business"
"https://www.bbc.com/sport/football/articles/cx2513r30v6o","Congo-Brazzaville suspended from international football","Football's world governing body suspends Congo-Brazzaville from internationals because of third-party interference in the affairs of the country's FA.","7 Feb 2025","Africa Sport"
"https://www.bbc.com/news/articles/cvg9741gxvwo","Glasgow adds 6,000 student rooms over 10 years","Purpose-built housing for 5,879 students has been constructed in Glasgow since 2015.","23 Feb 2025","Glasgow & West Scotland"
"https://www.bbc.com/news/articles/cx2p2ne6ed8o","Waterfront museums secure £10m government grant","Liverpool's International Slavery Museum and Maritime Museum are both set for refurbishments.","17 Feb 2025","Liverpool"
"https://www.bbc.com/news/articles/ckgyprvmrjko","Ugandan rugby international jailed for rape","Philip Pariyo had represented his country at the 2014 Commonwealths in Glasgow before disappearing.","6 Feb 2025","Wales"
"https://www.bbc.com/news/articles/cx2p19l24g2o","Dozens of countries back International Criminal Court after Trump sanctions","A majority of member states, including the UK, Germany and France, said the court was ""vital"" for international justice.","7 Feb 2025","World"
"https://www.bbc.comNA","Netanyahu meets US lawmakers as Trump sanctions International Criminal Court","Donald Trump has signed an executive order imposing sanctions on the ICC for targeting the US and allies such as Israel, the BBC understands.",NA,NA
"https://www.bbc.com/news/articles/c4g91kyjw07o","TikTok returns to Apple and Google app stores in the US","TikTok is again available on app stores in the US after President Donald Trump delayed a ban on the app.","14 Feb 2025","Business"
"https://www.bbc.com/sport/football/articles/c93l35yxvy5o","Rangers move top of SWPL on goal difference","Rangers move top of the SWPL on goal difference as four teams go into the international break on 51 points.","16 Feb 2025","Football"
"https://www.bbc.com/news/articles/cm2l1y73mz1o","Scientists work on 'superhuman' vision systems for robots","Researchers have given a robot a powerful radio-based vision system which can see through smoke.","14 Feb 2025",NA
"https://www.bbc.com/news/articles/cednp178dwdo","Erasing Escobar: Will Colombia ban the sale of memorabilia of the drug lord?","Politicians in the country want to prohibit the sale of such items, but they face opposition.","13 Feb 2025","Business"
"https://www.bbc.com/sport/golf/articles/cdry167l3myo","Fuller seals best finish as Thitikul wins in Saudi","Thailand's Atthaya Thitikul wins the Saudi International as England's Annabell Fuller records a career-best third-place finish on the Ladies European Tour.","15 Feb 2025","Golf"
"https://www.bbc.com/news/articles/cq8kn5v37wxo","Why don't Europeans buy more American cars?","Trump wants US vehicles to be more popular in Europe, but it's a difficult market for them to crack.","14 Feb 2025","Business"
"https://www.bbc.com/sport/cricket/articles/c4g316y7xmgo","Bennett's 169 helps Zimbabwe beat Ireland in ODI","Brian Bennett's superb 169 helps Zimbabwe earn a 49-run win over Ireland in the opening one-day international in Harare.","14 Feb 2025","Cricket"
"https://www.bbc.com/sport/golf/articles/cx2j9g544j9o","Scheffler and McIlroy in contention in San Diego","World number one Scottie Scheffler lies one shot behind leader Davis Thompson at halfway in the Genesis International, while Rory McIlroy is three off the pace.","15 Feb 2025","Golf"
"https://www.bbc.com/sport/football/articles/cz9e8gdvz89o","Wales admit defeat over eligibility change idea","The Football Association of Wales admits defeat in its attempt to change rules around international eligibility.","13 Feb 2025","Welsh Football"
"https://www.bbc.com/sport/cricket/articles/c2k5e2y19j7o","Australia thrashed in final ODI before Champions Trophy","Australia are thrashed by 174 runs by Sri Lanka in their final one-day international before their Champions Trophy opener against England.","14 Feb 2025","Cricket"
"https://www.bbc.com/news/articles/cx2k1321nedo","Honda-Nissan multi-billion dollar merger collapses","The Japanese car making giants aimed to combine their businesses to compete against Chinese rivals.","13 Feb 2025","Business"
"https://www.bbc.com/news/articles/c9w5q8qn59yo","Trump's Gaza plan will be seen as flying in face of international law","Netanyahu's far-right allies will cheer the proposal, but Arab nations will see it as ethnic cleansing of Palestinians.","5 Feb 2025","Middle East"
"https://www.bbc.com/news/articles/cew5e2d4xneo","Airport expansion to be completed by winter 2026","Construction work is now under way at its terminal, which is being expanded and refurbished.","13 Feb 2025","England"
"https://www.bbc.com/news/articles/cqx977lrdl1o","With Trump's tariffs looming - will countries scramble to cut deals?","US steel suppliers have just over a month to decide how to respond before the new tariffs take effect.","11 Feb 2025","Business"
"https://www.bbc.com/news/articles/cp9x3m7z9rzo","College job cuts strikes called off","March walk-outs could still go ahead but many affected staff have accepted settlements, say union.","12 Feb 2025","South Yorkshire"
"https://www.bbc.com/news/articles/c3vp4dp90qqo","Coca-Cola says it may use more plastic due to Trump tariffs","Beverage giant's boss says his company may need to action if aluminium cans become more expensive.","12 Feb 2025","Business"
"https://www.bbc.com/news/articles/c23v3kxknrno","Why do kindness influencers get criticised?","Kindness influencers give away money and gifts but not everyone supports their work.","11 Feb 2025",NA
"https://www.bbc.com/news/articles/c8j8dlrlwdno","Funding secured to save jobs at luxury yacht maker","Fairline's administrators are looking for domestic and international investors to buy the firm.","11 Feb 2025","England"
"https://www.bbc.com/news/articles/c5y7jmlyx02o","How Spain's economy became the envy of Europe","The growth is led by a tourism boom, with Spain nearing France as the world's most visited country.","10 Feb 2025","Europe"
"https://www.bbc.com/news/articles/c4g7x3ze4qno","No more minting 'wasteful' pennies, Trump tells Treasury","The US President cites rising costs as the reason for discontinuing production of the one cent coin","10 Feb 2025","Business"
"https://www.bbc.com/news/articles/cvg4zlqpww4o","Storyteller 'elated' after world record feat","John Row took part Marrakech International Storytelling Festival alongside 100 others in January.","10 Feb 2025","Gloucestershire"
"https://www.bbc.com/news/articles/cn01pvl217eo","Teenage speed skater aims for 2030 Winter Olympics","Albie Barlow, 16, is representing Team GB in international competitions in Georgia and Canada.","10 Feb 2025","Surrey"
"https://www.bbc.com/sport/cricket/articles/c5yejzde1lko","Rizwan & Salman help Pakistan complete record chase","Pakistan warm up for their Champions Trophy defence with a six-wicket win over South Africa as they pull off the highest one-day international run chase in their history.","12 Feb 2025","Cricket"
"https://www.bbc.com/news/articles/cvg8zg7ll09o","China's tit-for-tat tariffs on US take effect","Beijing's move comes after President Donald Trump imposed a 10% levy on goods imported from China.","10 Feb 2025","Business"
"https://www.bbc.com/sport/football/articles/cj91yjp3kwwo","International transfers hit record number in 2024","A record number of international player transfers were completed during 2024, reveals a report published by world football's governing body Fifa.","30 Jan 2025","Football"
"https://www.bbc.com/news/world-11809908","What is the ICC and why has Trump sanctioned it?","The court has the power to bring prosecutions for genocide, crimes against humanity and war crimes.","7 Feb 2025","World"
"https://www.bbc.com/news/articles/cp82l2yg7mko","Calls to save diving board after removal notice","The HSE says the depth of the water under the platform is below international standards.","8 Feb 2025","Guernsey"
"https://www.bbc.com/news/articles/c1jg221w6p8o","Venezuela calls US seizure of plane 'brazen theft'","The US says the Venezuelan aircraft was involved in violations of US export control and sanctions laws.","7 Feb 2025","World"
"https://www.bbc.com/sport/athletics/articles/cj91dr17d1no","Swab tests set to decide female athlete eligibility","World Athletics plan to introduce a swab test for elite athletes who wish to compete in the women's category at international events, tightening eligibility regulations for transgender and difference of sex development (DSD) athletes.","10 Feb 2025","Athletics"
"https://www.bbc.com/news/articles/c20k2n3y42ko","US should support World Bank and IMF, says Bank of England boss","Andrew Bailey says he is ""following closely"" whether Trump will change US support for the institutions.","7 Feb 2025","Business"
"https://www.bbc.com/news/articles/cx2q13113wwo","Experts warn of threat to global health as US freezes overseas aid","The spread of disease, as well as delays to the development of vaccines and new treatments, could be affected by cuts to USAID.","8 Feb 2025","US & Canada"
"https://www.bbc.com/news/videos/cz6p256vdpdo","Stranded astronaut calls extended stay 'opportunity' to share space life","Suni Williams said she still pinches herself seeing the view from the International Space Station.","7 Feb 2025","US & Canada"
"https://www.bbc.com/news/articles/cr53dj05n4jo","How to shift from lorry driver to space engineer","Students explain their hopes for the UK's first Space Systems Degree Apprenticeship.","7 Feb 2025",NA
"https://www.bbc.com/news/articles/cr46qv5pv0vo","International film festival returning to Lincoln","The University of Lincoln is hosting the event, which will include screenings, Q&As and talks.","28 Jan 2025","Lincolnshire"
"https://www.bbc.com/news/articles/c17evw0k8g8o","World leaders set to vie for AI domination at Paris summit","Global politicians and AI bosses will next week attend a summit to debate the disruptive technology.","6 Feb 2025","Technology"
"https://www.bbc.com/sport/cricket/articles/cdjdpw0v707o","England suffer another disappointing defeat in India","England suffer another disappointing defeat in Brendon McCullum's first one-day international in charge.","6 Feb 2025","Cricket"
"https://www.bbc.com/news/articles/c77rmryxkz2o","Why Trump tariffs could mean Barbie dolls cost more","The firm says it could raise prices and make changes to its supply chains to deal with new import taxes.","5 Feb 2025","Business"
"https://www.bbc.com/news/articles/cy08deqzl5go","Accessible footballers to play in Northern Ireland","Players in the club for those with additional needs will be playing in an international tournament.","6 Feb 2025","UK"
"https://www.bbc.com/news/articles/c3rw3e5je5po","Google joins firms dropping diversity recruitment goals","U-turn by the former diversity champion comes as major companies face pressure to drop the policies.","6 Feb 2025","Business"
"https://www.bbc.com/news/articles/c3w83x38zvwo","US Postal Service resumes deliveries from China","The company said it is working with customs after Donald Trump closed a tax loophole on low-value parcels.","5 Feb 2025","Business"
"https://www.bbc.com/news/articles/cx2pwjgp59do","Analysis: Trump's Gaza plan won't happen, but it will have consequences","The US president creates uncertainty and injects more instability, our international editor Jeremy Bowen writes.","5 Feb 2025","Middle East"
"https://www.bbc.com/news/articles/cy081nqx2zjo","Concern over Google ending ban on AI weapons","The tech giant previously ruled out applications that were ""likely to cause harm"".","5 Feb 2025","Business"
"https://www.bbc.com/news/articles/c8975qp1n4qo","Argentina leader orders WHO exit in move mirroring Trump's","Argentina says it objects to the way the international health body handled the Covid-19 pandemic.","5 Feb 2025","Latin America"
"https://www.bbc.com/news/articles/cg5y1r189m0o","Ghana wants more for its cashews, but it's a tough nut to crack","The African nation exports its cashews in raw form, but processing them would be more lucrative.","5 Feb 2025","Africa"
"https://www.bbc.com/news/articles/cx253xjnxrmo","USAID staff will be put on leave starting on Friday","The move is the latest in a concerted effort by the Trump administration to shut down the US international aid agency.","6 Feb 2025","US & Canada"
"https://www.bbc.com/sport/american-football/articles/c5y699n8022o","Australia's MCG to host annual NFL game from 2026","The NFL's international growth continues with Australia being confirmed as the sixth overseas country to be awarded a regular-season game.","5 Feb 2025","American Football"
"https://www.bbc.com/news/articles/cn7rx05xg2go","Why employees smuggle AI into work","Many staff are using AI at work without the permission of their employers.","4 Feb 2025",NA
"https://www.bbc.com/sport/cricket/articles/clyn6l6e622o","Root returns as England name XI for first India ODI","Joe Root will play his first one-day international since the 2023 World Cup in the opening match of England's series against India on Thursday in Nagpur.","5 Feb 2025","England"
"https://www.bbc.comNA","Badenoch pressed on claim that social integration played role in Southport killings","Earlier, Chancellor Rachel Reeves was quizzed on the economy and the possibility of a third runway at Heathrow by Laura Kuenssberg.",NA,NA
"https://www.bbc.com/sport/football/articles/cyv4954gld2o","Boyce made to feel 'most wanted' by Derry City","Northern Ireland international Liam Boyce says it was a conversation with Derry City's new manager Tiarnan Lynch that sold him on a switch to the Brandywell.","4 Feb 2025","Irish Football"
"https://www.bbc.com/news/articles/cn4zgx808g7o","EU tariffs 'pretty soon' but UK can be worked out - Trump","Trump accuses the EU of taking advantage of the US but says UK PM Starmer has been ""very nice"".","3 Feb 2025","World"
"https://www.bbc.com/news/articles/c70kn4676p4o","Share falls ease after Trump tariff turmoil","US shares regained some ground after falling sharply in early trade as Trump paused tariffs on Mexico and Canada.","3 Feb 2025","Business"
"https://www.bbc.com/audio/play/w3ct5wsz","Grace and Kisilu's Story","How a Kenyan farming family became the stars of two international climate documentaries","2 Feb 2025","Factual"
"https://www.bbc.com/news/articles/cj91z842wlmo","Trump says India 'will do what's right' on illegal immigration","Trump and Modi spoke on Monday, their first interaction since the US president took office last week.","28 Jan 2025","World"
"https://www.bbc.com/news/articles/c5y7p3vpepxo","Sri Lanka eases vehicle import ban, but can people afford a new car?","A scarcity of vehicles to buy, the country's weak currency and high taxes have forced up prices of cars.","31 Jan 2025","Asia"
"https://www.bbc.com/news/articles/c99y7l7px9jo","'I got stuck in the UK and rediscovered my childhood dream'","The isolation felt by many in the pandemic culminated in an unexpected career change for Yu Wang.","1 Feb 2025","South Yorkshire"
"https://www.bbc.com/sport/football/articles/c9qjeep178wo","Plymouth sign Talovierov for club 'record fee'","Plymouth Argyle sign Ukrainian international Maksym Talovierov from LASK for a club ""record fee"".","31 Jan 2025","Plymouth"
"https://www.bbc.com/news/articles/cp8k5gezykyo","How an AI-written book shows why the tech 'terrifies' creatives","The BBC's technology editor Zoe Kleinman is given an AI-made book that claims it was written by her.","31 Jan 2025","Technology"
"https://www.bbc.com/sport/football/articles/cvg4klnj4kro","Plymouth sign Bosnia defender Katic on loan","Plymouth Argyle sign Bosnia international defender Nikola Katic on loan from Zurich until the end of the season.","31 Jan 2025","Plymouth"
"https://www.bbc.com/news/articles/c1wel8n4qp4o","Airport parking crackdown has 'significant' impact","The majority of drivers are following restrictions near Newcastle's airport, the local council says.","1 Feb 2025","Tyne"
"https://www.bbc.com/news/articles/c4g370wjg3go","City to join international music network","Sunderland is now part of the Music Cities Network, which also includes Berlin and Sydney.","21 Jan 2025","Wear"
"https://www.bbc.com/news/articles/cpvm17dwv1vo","Is Rachel Reeves abandoning the North?","The chancellor announces projects in England's south as infrastructure in the North East crumbles.","31 Jan 2025","England"
"https://www.bbc.com/news/articles/cr46nyep6yyo","'Inspiring' panel for International Women's Day","The event will take place on 7 March at Park House Hotel in Shifnal.","21 Jan 2025","Shropshire"
"https://www.bbc.com/sport/football/articles/ckgx27nx453o","West Ham sign Austria international Hanshaw","Women's Super League side West Ham have signed Austria international defender Verena Hanshaw from Italian Serie A club AS Roma.","21 Jan 2025","Women's Football"
"https://www.bbc.com/news/articles/ckg0m79gm10o","Trump to hit Canada, Mexico and China with tariffs on Saturday","Canadian oil will be hit with a lower levy of 10%, likely by mid-February, President Trump says.","31 Jan 2025","Business"
"https://www.bbc.com/news/articles/c79dv2737nro","College staff vote to strike over job cuts threat","A total of 36 staff at the University of Sheffield International College are at risk of redundancy.","30 Jan 2025","South Yorkshire"
"https://www.bbc.com/sport/football/articles/c0e4xvryvrwo","Chelsea agree deadline-day deal for Barca's Walsh","Chelsea agree late deal for England international Keira Walsh to join on the Women's Super League's transfer deadline day.","30 Jan 2025","England Women"
"https://www.bbc.com/audio/brand/b00729d9","The Reith Lectures","Significant international thinkers deliver the BBC's flagship annual lecture series","29 Jan 2025","Discussion & Talk"
"https://www.bbc.com/sport/football/articles/c5yelg3edwzo","Swansea sign Swedish midfielder Widell","Swansea City complete a deal for Sweden Under-21 international Melker Widell which sees him return to current club AaB Aalborg on loan before moving to Wales next season.","31 Jan 2025","Championship"
"https://www.bbc.com/news/articles/cqx9e0y17wwo","Leaving X can be a tricky decision for brands","Many companies have left X but it's not always a simple decision.","30 Jan 2025","Technology"
"https://www.bbc.com/news/articles/c9vm1m8wpr9o","OpenAI says Chinese rivals using its work for their AI apps","ChatGPT maker says it will need extra protection from US government, following emergence of Chinese rival, DeepSeek.","29 Jan 2025","Technology"
"https://www.bbc.com/news/articles/cwywv92pq5ko","Reeves changes mind over Leeds airport expansion","Rachel Reeves has said she would now support any expansion, despite previously opposing the plans.","30 Jan 2025","England"
"https://www.bbc.com/news/articles/cedny8vv4zwo","University to open centre for international students","Wolverhampton University will offer undergraduate foundation programmes and pre-masters programmes.","20 Jan 2025","Wolverhampton"
"https://www.bbc.com/news/articles/c79d74nppvpo","Meta to pay $25m to settle Trump lawsuit over ban","The president sued the firm in 2021 over the suspension of his accounts after the 6 January Capitol riots.","30 Jan 2025","Business"
"https://www.bbc.com/news/articles/c0qw7z2v1pgo","Nvidia shares sink as Chinese AI app spooks markets","Share prices in US and European firms fall as the Chinese technology threatens to disrupt the AI industry.","27 Jan 2025","Technology"
"https://www.bbc.com/sport/american-football/articles/c0jneed2p8eo","Ireland's flag football squad relishing Pro Bowl trip","The opportunity to take up a new sport has been a ""breath of fresh air"" for a group of Dublin school children who will represent Ireland at the International NFL Flag Championships in Florida this weekend.","31 Jan 2025","American Football"
"https://www.bbc.com/news/articles/cly7n2jm5m5o","Will young developers take on key open source software?","The founders of important open source software are getting older, who will take over?","28 Jan 2025",NA
"https://www.bbc.com/news/articles/c0e4x9v3ejro","Fighter pilot training firm retains airport base","Draken has a fleet of fighter jets it uses in RAF training missions, including air-to-air combat.","29 Jan 2025","England"
"https://www.bbc.com/news/articles/c9d5jwvw9nlo","Inside the race for Greenland's mineral wealth","The territory's untapped mineral wealth has caught the eye of both mining firms and Donald Trump.","27 Jan 2025","Business"
"https://www.bbc.com/news/articles/c4g3z55zz7xo","Microsoft in talks to buy TikTok, Trump says","The US President says he would like to see a ""bidding war"" over the sale of the social media app.","28 Jan 2025","Business"
"https://www.bbc.com/news/articles/c4gpq01rvd4o","US tech stocks steady after DeepSeek AI app shock","DeepSeek's claim that its model was made at a fraction of the cost of its rivals has rocked the AI industry.","28 Jan 2025","Business"
"https://www.bbc.com/news/articles/c627xn0k3wdo","Terminal revamp moves car ferry to international port","Sailing times will change and crossings will be about 15 minutes longer, taking about one hour.","19 Jan 2025","Hampshire & Isle of Wight"
"https://www.bbc.com/news/articles/c2037dr112xo","Seven stranded students rescued from tidal island","It took four trips for lifeboat volunteers to bring the group of international students to safety.","26 Jan 2025","Wales"
"https://www.bbc.com/news/articles/c897dwdvp43o","Jaguar Land Rover bets $80m on bespoke paint services","The firm says it will more than double its capacity for bespoke paint orders for wealthy customers.","27 Jan 2025","Business"
"https://www.bbc.com/sport/cricket/videos/c17eeqd54rno","Gardner hits stunning maiden international century","Watch Ashleigh Gardner's stunning maiden international century during the third Women's Ashes ODI.","17 Jan 2025","Women's Cricket"
"https://www.bbc.com/news/articles/cpqln2gwvxlo","Bank of Japan raises rates to highest in 17 years","The move comes hours after economic data showed prices rose last month at the fastest pace in 16 months.","24 Jan 2025","Business"
"https://www.bbc.com/news/articles/cwywexqjzj7o","Moment plane lands during Storm Eowyn","Storm Eowyn causes difficult conditions at highest airport in England.","24 Jan 2025","West Yorkshire"
"https://www.bbc.comNA","Ivanovic strike gives Neil his first Millwall win","Serbia international Mihailo Ivanovic scores a superb goal at Luton Town to give Alex Neil his first win as Millwall manager",NA,NA
"https://www.bbc.com/news/articles/c20kn0d7d30o","ICC prosecutor seeks arrest of Taliban leaders for 'persecuting Afghan girls and women'","Karim Khan is seeking arrest warrants for the Taliban government's Supreme Leader and chief justice.","23 Jan 2025","Asia"
"https://www.bbc.com/sport/football/articles/c2d30z0947zo","Chelsea forward Morgan makes Gillingham loan move","Gillingham sign Chelsea's England youth international striker Jimmy-Jay Morgan on loan until the end of the season.","24 Jan 2025","Gillingham"
"https://www.bbc.com/news/articles/cd7nr8wv5r9o","How to make oxygen on the moon","Engineers are working on systems that can turn lunar regolith into useful elements like oxygen.","24 Jan 2025",NA
"https://www.bbc.com/news/articles/cp8k2jknn8zo","Trump urged not to put massive tariffs on UK","Business Secretary Jonathan Reynolds says there is no need for tariffs because the US has no goods trade deficit with the UK.","24 Jan 2025","Business"
"https://www.bbc.com/news/articles/cq5g48yx0dvo","EU 'could consider' UK joining pan-Europe customs scheme","The UK joining the Pan-Euro-Mediterranean Convention is up for discussion in reset talks, says Maros Sefcovic.","23 Jan 2025","Business"
"https://www.bbc.com/news/articles/cdxevpzy3yko","LinkedIn accused of using private messages to train AI","The lawsuit alleges LinkedIn tried to conceal its actions but the firm says the claims are false.","23 Jan 2025",NA
"https://www.bbc.com/news/articles/c4g9m4y2ykno","Drug dealers jailed for international conspiracy","Police link the three defendants to more than £1m in cash as they investigate the supply of drugs.","14 Jan 2025","Essex"
"https://www.bbc.com/news/articles/cre8n8rjp5yo","UnitedHealthcare names new boss after former CEO killed","The company's former chief executive Brian Thompson was shot and killed in December.","24 Jan 2025","Business"
"https://www.bbc.com/news/articles/cdjd3m43081o","City park could host international food festival","Organisers say the event in Sheffield's Graves Park would feature food, drink and live music.","14 Jan 2025","South Yorkshire"
"https://www.bbc.com/news/articles/c1we3l1q2e3o","Belfast airport closes smoking area due to vandalism","The smoking gallery, located in the airport's departure area, is closed following ""persistent vandalism"".","23 Jan 2025","Northern Ireland"
"https://www.bbc.com/news/articles/cy4m84d2xz2o","Tech giants are putting $500bn into 'Stargate' to build up AI in US","Trump has extolled the project as an important investment, but Elon Musk is throwing shade on it.","22 Jan 2025","Business"
"https://www.bbc.com/news/articles/c4gjry6dv4yo","Inside Iceland's futuristic farm growing algae for food","Next to a geothermal plant in Iceland a start-up is growing microalgae for food.","21 Jan 2025","Europe"
"https://www.bbc.com/news/articles/clyn3z4580do","Trump considers 10% tariff on China from February","The new president accused Beijing of sending fentanyl to Mexico and Canada which ends up in the US.","22 Jan 2025","Business"
"https://www.bbc.com/sport/football/articles/c0rng7057dyo","'We’ve found players everywhere' - the international football matchmakers","Any player receiving a call from Russell Gurr or Alastair McLae in 2025 could be in for a truly unexpected adventure, with the pair overseeing the heritage scouting strategy for some of the world's most remote footballing nations.","13 Jan 2025","Football"
"https://www.bbc.com/news/articles/c1ezgdj7wvpo","US markets rise as Trump holds off on tariffs","The US president stopped short of widespread import taxes but threatened Canada and Mexico with tariffs.","21 Jan 2025","Business"
